time,District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),red,green,blue,rededge1,rededge2,rededge3,nir,swir
2022-03-01,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,1365.0504,1604.6188,1343.0272,1959.4636,3671.0928,4701.1714,4658.6777,2467.8657
2022-02-24,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,,,,,,,,
2022-02-19,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,1747.4626,2017.1637,1844.2369,2268.4438,4138.847,5367.2344,5138.6685,3026.4214
2022-02-14,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,1572.5625,1903.4207,1612.6234,2256.1252,4597.3047,5770.3125,5539.8296,3273.582
2022-02-09,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,,,,,,,,
2022-02-04,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,1498.8112,1804.7858,1600.5092,2031.7911,3756.3179,4472.4795,4323.2764,2597.1492
2022-01-30,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,1651.9757,2062.4556,1887.52,2300.2554,4500.5674,5699.8687,5521.8516,3276.272
2022-01-20,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,875.11035,1147.0244,1094.9458,1228.4141,2063.6733,2410.1536,2207.1338,1448.7968
2022-01-10,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,902.3758,1061.5597,913.3905,1322.9268,1837.7091,2034.532,1893.2767,1456.2233
2022-01-05,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,857.7042,922.1432,787.1318,1178.0885,1326.6434,1423.5259,1326.4753,765.94086
2021-12-31,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,845.8415,775.9608,645.0486,1090.7036,1199.3298,1325.8348,1286.4938,1529.6266
2021-12-26,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,1100.7861,1113.3789,1123.1974,1276.662,1215.9513,1257.588,1189.1462,854.8805
2021-12-21,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,719.6775,644.16064,524.293,923.89136,943.74866,1054.9908,988.46136,641.35156
2021-12-16,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,,,,,,,,
2021-12-11,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,,,,,,,,
2021-12-06,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,790.2346,548.1281,300.94705,1095.938,1308.9182,1461.0056,1475.6558,1714.0444
2021-12-01,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,,,,,,,,
2021-11-26,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,694.4727,858.4013,370.9815,1683.162,2956.7056,3388.6921,3379.0796,2125.0295
2022-03-31,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,2080.5,2027.0,1972.75,2262.0,2078.0,2216.0,2112.0,1418.0
2022-03-26,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,1743.1144,1915.2592,1582.5729,2548.33,3568.66,3934.6113,3966.3987,2676.911
2022-03-21,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,,,,,,,,
2022-03-16,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,,,,,,,,
2022-03-11,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,1774.158,1963.6967,1599.27,2577.2544,3992.602,4692.9004,4728.5845,3041.7322
2022-03-06,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,2079.3547,2376.7012,2088.642,2816.4507,4273.511,4887.2134,4855.7056,3067.388
2022-03-01,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,1465.8502,1708.23,1405.5416,2150.7031,3695.7412,4505.365,4471.205,2567.6748
2022-02-24,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,,,,,,,,
2022-02-19,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,1440.238,1729.148,1506.426,2014.2255,4026.8088,5221.7026,5083.9917,2771.6228
2022-02-14,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,1350.5056,1667.6063,1362.6758,2026.2817,4242.1895,5307.5684,5153.3486,2912.8193
2022-02-09,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,,,,,,,,
2022-02-04,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,1555.6007,1877.058,1653.3723,2131.7087,3966.2124,4754.547,4591.9946,2705.4883
2022-01-30,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,2425.3467,2813.2773,2675.3333,3049.6223,4963.062,6084.5605,5812.407,3940.7375
2022-01-20,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,760.8622,1056.5531,900.29663,1247.0048,2490.535,3067.2297,2904.0364,1749.7416
2022-01-10,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,570.4828,754.39923,647.4125,906.2672,1686.8906,2101.289,1973.8461,1107.1672
2022-01-05,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,612.02277,789.7975,624.71094,1015.14233,2060.8606,2572.8145,2458.5496,1233.7205
2021-12-31,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,700.60675,717.27216,543.1254,1021.5469,1617.135,1955.793,1879.997,1750.5234
2021-12-26,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,1271.5071,1371.481,1304.3956,1631.8574,2148.7148,2391.4297,2263.728,1731.1989
2021-12-21,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,772.5045,746.2829,590.8883,1040.2631,1317.3531,1504.0054,1404.473,627.37164
2021-12-16,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,1424.9,1674.5,1717.75,1783.0,1976.2,2001.1,2059.4,1349.7
2021-12-11,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,,,,,,,,
2021-12-06,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,411.6571,329.95398,207.7118,557.3919,664.7118,738.625,754.98785,723.4401
2021-12-01,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,,,,,,,,
2021-11-26,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,741.8843,796.61224,404.0554,1496.6844,2326.1958,2638.7864,2578.4343,1741.7369
2022-03-31,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,2368.7915,2271.1838,2075.5278,2771.4248,3115.0776,3412.8506,3331.591,2915.2642
2022-03-26,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,2248.8188,2197.8477,1883.0873,2921.0603,3724.1584,4079.1143,4105.027,3582.8157
2022-03-21,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,,,,,,,,
2022-03-16,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,,,,,,,,
2022-03-11,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,1766.2415,2002.4357,1679.6849,2492.7085,3829.2646,4455.9653,4453.6123,2736.6768
2022-03-06,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,1793.4524,2047.2603,1810.0012,2342.627,3516.0808,3988.777,3972.5432,2543.927
2022-03-01,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,1456.3721,1729.0659,1419.3617,2126.75,3694.2102,4472.663,4430.3833,2501.877
2022-02-24,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,,,,,,,,
2022-02-19,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,1596.6792,1944.0035,1722.1523,2243.0322,4327.387,5721.2363,5682.337,2657.6667
2022-02-14,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,1300.51,1541.9388,1315.6887,1806.7953,3716.803,4716.6616,4569.9043,2590.4207
2022-02-09,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,,,,,,,,
2022-02-04,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,1944.7875,2287.1152,2053.0938,2560.789,4646.9404,5669.2153,5439.977,3342.021
2022-01-30,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,1869.2925,2212.612,2095.3887,2366.9111,4045.7295,5070.061,4876.698,2990.4504
2022-01-20,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,618.03107,958.8172,779.2967,1158.0548,2867.3533,3731.5383,3564.2998,1921.084
2022-01-10,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,655.6792,882.6535,717.0451,1098.1001,2208.4336,2690.9412,2519.403,1581.5186
2022-01-05,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,555.9803,773.137,578.89197,1010.1667,2240.9937,2668.508,2548.0042,1541.9019
2021-12-31,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,637.7692,682.5131,496.1382,962.0947,1402.2777,1611.544,1531.6405,1337.6738
2021-12-26,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,1177.6245,1223.6075,1153.6343,1466.9456,1734.6765,1862.0914,1788.8903,1709.5583
2021-12-21,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,766.7617,742.6296,590.87024,1003.0459,1131.7854,1284.862,1186.3855,524.3136
2021-12-16,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,1126.9639,1060.0044,928.4678,1388.493,1481.4739,1570.6237,1471.4941,1097.3038
2021-12-11,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,,,,,,,,
2021-12-06,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,611.3011,512.5323,350.6851,806.5368,936.734,1023.1591,1006.6126,877.4852
2021-12-01,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,,,,,,,,
2021-11-26,Chau_Phu,10.501829,105.273585,WS,T,01-04-2022,3.5,8000,1094.524,1150.7,720.0356,1877.0819,2656.015,2949.346,2883.2703,1995.6526
2022-03-31,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,,,,,,,,
2022-03-26,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,2276.5767,1942.9061,1673.6648,2718.1514,3001.5288,3218.0862,3265.3735,3870.6206
2022-03-21,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,2281.6824,2453.4292,2021.8326,3247.172,4283.85,4813.521,4688.6104,3446.1772
2022-03-16,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,,,,,,,,
2022-03-11,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,1460.4052,1677.1874,1428.7654,2053.8193,2993.5398,3388.6296,3334.5354,1979.9034
2022-03-06,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,2292.7827,2586.2827,2338.3242,3078.6482,4602.552,5226.8,5042.3584,3231.169
2022-03-01,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,1443.1503,1757.6375,1395.9912,2231.889,3938.672,4771.4453,4745.3306,2515.0056
2022-02-24,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,,,,,,,,
2022-02-19,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,,,,,,,,
2022-02-14,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,1466.6813,1770.9384,1510.4502,2106.9314,4418.763,5654.364,5496.637,2902.8235
2022-02-09,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,,,,,,,,
2022-02-04,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,1417.4794,1701.1859,1516.8951,1908.2231,3891.8018,4964.9995,4815.275,2661.6038
2022-01-30,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,1625.2042,1953.6917,1944.4125,1990.925,3273.1416,4128.771,3792.3416,2119.8916
2022-01-20,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,441.6059,802.78925,579.686,1045.3042,3091.8462,4055.2856,3877.969,1996.3678
2022-01-10,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,420.1564,715.5468,532.8175,911.1003,2288.347,2791.9097,2651.1846,1667.8029
2022-01-05,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,408.6033,654.8301,464.13535,851.2505,1588.1276,1760.1637,1621.6808,1000.6581
2021-12-31,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,364.74432,496.58524,315.91528,720.15393,1103.0176,1249.2593,1156.5507,716.59503
2021-12-26,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,1320.9795,1430.0438,1442.3917,1589.7946,1631.5452,1671.0438,1608.5905,1568.4274
2021-12-21,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,779.23505,740.43335,636.0971,1011.8368,1058.6771,1162.2991,1114.6824,1391.907
2021-12-16,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,,,,,,,,
2021-12-11,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,,,,,,,,
2021-12-06,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,872.4117,736.0254,568.0338,1123.47,1232.7236,1323.0592,1326.5818,884.235
2021-12-01,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,,,,,,,,
2021-11-26,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,691.2401,619.4371,346.43124,1204.6748,1642.8741,1829.8206,1787.9662,1618.824
2022-03-31,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,,,,,,,,
2022-03-26,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,2131.115,2172.914,1727.8903,3112.4744,4040.017,4417.43,4455.5166,3752.1248
2022-03-21,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,2043.0974,2312.5664,1938.956,2965.39,4284.2383,4908.114,4754.363,3126.7424
2022-03-16,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,,,,,,,,
2022-03-11,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,1943.2296,2223.7002,1866.2529,2784.9365,4413.8975,5216.108,5228.8696,2994.0464
2022-03-06,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,1449.5059,1740.4738,1585.8152,1936.8074,3145.858,3693.755,3774.7686,2023.8326
2022-03-01,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,1432.0533,1701.752,1390.5219,2109.8838,3792.391,4743.905,4703.6304,2508.0557
2022-02-24,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,,,,,,,,
2022-02-19,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,1564.7976,1856.1444,1690.7532,2088.0303,4056.3047,5385.5,5201.7236,2805.4968
2022-02-14,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,1618.9724,1947.0675,1641.4019,2303.7607,4970.8955,6516.497,6188.3926,3356.1228
2022-02-09,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,,,,,,,,
2022-02-04,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,1511.9382,1757.1357,1700.1111,1801.2716,2849.1235,3362.3704,3254.5432,2025.8395
2022-01-30,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,1503.32,1890.3689,1757.8374,2051.056,3834.9265,4790.4336,4591.168,2629.8635
2022-01-20,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,414.6674,689.97687,525.32416,869.93494,2275.9424,2897.6658,2725.0227,1483.0618
2022-01-10,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,412.21207,701.98694,465.70526,970.9092,2189.4812,2580.1611,2440.3918,1625.1199
2022-01-05,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,603.2768,804.039,632.2847,1032.7596,1505.7068,1626.9688,1501.7961,883.4367
2021-12-31,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,574.5424,622.84375,448.1111,916.59125,1167.72,1313.6981,1239.8723,909.4722
2021-12-26,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,1454.4552,1564.4625,1605.3208,1692.4794,1627.7506,1633.2179,1506.7543,1560.9564
2021-12-21,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,842.7607,767.32886,640.07245,1100.2728,1182.5317,1304.5645,1247.5767,1254.8346
2021-12-16,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,1345.8334,1412.0555,1601.4445,1691.1111,1810.5555,1921.0,1817.6111,1353.3334
2021-12-11,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,,,,,,,,
2021-12-06,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,900.8916,691.9935,455.00745,1214.3844,1418.6947,1561.4442,1577.8226,1473.3445
2021-12-01,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,,,,,,,,
2021-11-26,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,1013.6632,1011.05927,544.5893,1875.7222,2666.6282,2964.9353,2939.641,2282.8486
2022-03-31,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,,,,,,,,
2022-03-26,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,2377.9883,2367.4578,1848.4382,3419.5476,4320.1045,4691.975,4703.056,4053.6729
2022-03-21,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,1905.4552,2180.3137,1801.6088,2817.1658,3897.596,4403.9985,4226.643,2874.145
2022-03-16,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,,,,,,,,
2022-03-11,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,1628.6914,1840.7246,1550.8704,2275.7417,3366.5898,3861.6167,3818.6538,2348.368
2022-03-06,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,1749.1434,2002.2699,1739.2631,2380.5364,3756.8323,4370.4683,4232.7456,2591.4683
2022-03-01,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,1593.1606,1863.2733,1518.4376,2318.2979,3818.372,4577.868,4511.55,2609.7778
2022-02-24,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,,,,,,,,
2022-02-19,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,1645.358,1899.5963,1685.4193,2217.5618,3961.1836,5010.345,4916.573,2804.4094
2022-02-14,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,1448.5901,1643.4392,1427.2123,1964.713,3550.3206,4360.5063,4265.8535,2547.104
2022-02-09,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,,,,,,,,
2022-02-04,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,1475.0862,1749.6769,1523.823,2014.2106,3833.0051,4679.332,4526.662,2733.7888
2022-01-30,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,1671.3085,2081.8567,1922.4875,2319.7883,4403.3086,5541.6846,5362.9404,3107.1216
2022-01-20,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,514.0302,834.0265,594.4835,1113.5935,2771.5625,3453.9255,3300.556,1941.8413
2022-01-10,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,759.9793,996.5701,835.259,1219.9813,2073.4238,2356.1123,2221.8865,1618.263
2022-01-05,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,628.6673,849.73755,657.00336,1108.0818,1761.293,1930.501,1806.7051,1077.381
2021-12-31,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,844.2422,917.43475,703.41986,1261.7401,1595.8512,1767.7172,1665.3073,1282.5613
2021-12-26,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,1050.7218,1078.4055,954.96173,1395.1177,1578.3047,1688.803,1601.9789,1244.5182
2021-12-21,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,947.50775,893.5481,716.43085,1241.5305,1323.1566,1472.7247,1378.0869,1071.8572
2021-12-16,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,,,,,,,,
2021-12-11,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,,,,,,,,
2021-12-06,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,822.0738,637.5214,420.2157,1116.3223,1336.4752,1474.64,1469.1979,1315.6272
2021-12-01,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,,,,,,,,
2021-11-26,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,899.04803,884.6417,482.71283,1666.3364,2550.6284,2882.0427,2857.7117,2083.429
2022-03-31,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,,,,,,,,
2022-03-26,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,2145.3345,1993.1073,1660.9979,2833.9065,3432.5427,3742.511,3812.0898,3900.3357
2022-03-21,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,2112.1436,2366.4822,1892.7279,3216.4644,4669.3813,5384.295,5274.9355,3500.6829
2022-03-16,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,,,,,,,,
2022-03-11,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,1626.4957,1863.4467,1473.4113,2490.1584,3986.5364,4673.4077,4717.206,2729.8794
2022-03-06,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,1573.5254,1858.9783,1568.4878,2269.7468,3783.611,4405.2886,4384.3765,2463.859
2022-03-01,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,1447.2537,1749.2664,1403.1237,2209.186,3933.8928,4814.919,4785.3804,2541.619
2022-02-24,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,,,,,,,,
2022-02-19,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,1794.4584,1968.2291,1777.3541,2299.1458,3856.6042,4965.4585,4506.229,2838.3958
2022-02-14,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,1224.6155,1456.7993,1247.6345,1716.2067,3579.2944,4619.2026,4498.974,2365.6572
2022-02-09,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,,,,,,,,
2022-02-04,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,1940.7949,2253.3838,2067.567,2514.2483,4554.0415,5621.8926,5436.5615,3358.2466
2022-01-30,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,1569.1222,1930.3876,1739.7113,2194.4312,4338.863,5610.9062,5461.4927,3158.6216
2022-01-20,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,473.59937,805.20245,575.7299,1065.5767,3057.6628,4011.049,3858.093,2171.2188
2022-01-10,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,1011.42145,1306.9719,1120.155,1568.3784,2950.2388,3489.1565,3322.2993,2424.641
2022-01-05,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,510.58536,759.7473,572.0119,968.4128,1739.3746,1926.5084,1795.2489,1086.9143
2021-12-31,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,396.5798,516.1453,332.75845,749.3895,1117.8097,1272.983,1173.1919,671.7162
2021-12-26,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,1461.909,1607.6991,1728.9467,1641.1473,1552.4858,1536.8245,1492.7303,1440.7931
2021-12-21,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,759.6707,731.4789,617.10626,1005.8192,1056.2341,1171.7511,1115.9736,1063.4043
2021-12-16,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,,,,,,,,
2021-12-11,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,,,,,,,,
2021-12-06,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,796.9062,611.0552,389.1368,1074.2972,1285.3746,1422.8331,1441.4957,1403.5509
2021-12-01,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,,,,,,,,
2021-11-26,Chau_Phu,10.48195,105.238448,WS,T,01-04-2022,2.0,6400,999.67706,950.3176,534.8055,1773.3335,2531.4414,2829.1724,2811.5498,2264.1775
2022-03-31,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,,,,,,,,
2022-03-26,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,1780.628,1587.5201,1453.879,2028.9899,2126.8872,2255.2742,2292.2358,2454.2278
2022-03-21,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,2123.2366,2336.7297,1898.1566,3147.2456,4359.9546,4979.7188,4837.6475,3361.2888
2022-03-16,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,,,,,,,,
2022-03-11,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,1678.6504,1915.3867,1533.4922,2534.9326,3969.6113,4613.3325,4641.8716,2710.4773
2022-03-06,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,1679.7046,1927.0221,1672.1122,2276.64,3512.7715,4003.4785,3935.507,2358.6877
2022-03-01,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,1454.8252,1767.9836,1408.0819,2235.6108,3964.3333,4820.8706,4784.3477,2500.2559
2022-02-24,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,,,,,,,,
2022-02-19,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,1382.7422,1671.8992,1425.9972,1993.89,3929.5222,5150.5034,5068.01,2480.1428
2022-02-14,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,1315.0272,1576.0961,1383.5127,1808.2971,3763.6086,4933.681,4852.772,2390.9783
2022-02-09,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,,,,,,,,
2022-02-04,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,1541.5729,1840.0813,1651.3447,2075.2192,4170.745,5356.779,5183.933,2848.7202
2022-01-30,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,1474.5398,1814.5526,1656.2937,2030.37,4100.861,5446.6133,5291.675,2918.987
2022-01-20,Chau_Phu,10.476738,105.227333,WS,T,03-04-2022,4.0,7200,393.22025,721.9728,493.3263,962.6721,2870.864,3781.989,3611.6118,1871.0043
